Window Start	Percent Identity
646	83.00
647	83.00
648	83.00
649	83.00
650	83.00
651	83.00
652	83.00
653	83.00
654	83.00
655	83.00
656	83.00
657	83.00
658	83.00
659	83.00
660	83.00
661	82.00
662	82.00
663	82.00
664	82.00
665	83.00
666	83.00
667	83.00
668	83.00
669	83.00
670	84.00
671	84.00
672	84.00
673	84.00
674	85.00
675	85.00
676	85.00
677	84.00
678	84.00
679	84.00
680	84.00
681	85.00
682	84.00
683	84.00
684	85.00
685	85.00
686	86.00
687	86.00
688	87.00
689	87.00
690	87.00
691	86.00
692	85.00
693	85.00
694	84.00
695	83.00
696	82.00
697	81.00
698	81.00
699	81.00
700	81.00
701	82.00
702	82.00
703	83.00
704	83.00
705	83.00
706	83.00
707	82.00
708	82.00
709	81.00
710	80.00
711	80.00
712	80.00
713	80.00
714	80.00
715	80.00
716	80.00
717	81.00
718	81.00
719	81.00
720	81.00
721	81.00
722	81.00
723	81.00
724	81.00
725	81.00
726	82.00
727	82.00
728	82.00
729	83.00
730	84.00
731	84.00
732	84.00
733	85.00
734	85.00
735	85.00
736	85.00
737	85.00
738	86.00
739	86.00
740	85.00
741	85.00
742	84.00
743	84.00
744	84.00
745	84.00
746	84.00
747	84.00
748	83.00
749	82.00
750	82.00
751	82.00
752	82.00
753	82.00
754	82.00
755	82.00
756	83.00
757	82.00
758	82.00
759	81.00
760	81.00
761	82.00
762	82.00
763	82.00
764	82.00
765	82.00
766	82.00
767	82.00
768	82.00
769	82.00
770	82.00
771	82.00
772	81.00
773	81.00
774	81.00
775	81.00
776	81.00
777	81.00
778	81.00
779	81.00
780	80.00
781	80.00
782	81.00
783	81.00
784	81.00
785	81.00
786	81.00
787	80.00
788	80.00
789	80.00
790	80.00
791	81.00
792	82.00
793	82.00
794	83.00
795	84.00
796	84.00
797	85.00
798	85.00
799	85.00
800	85.00
801	85.00
802	85.00
803	85.00
804	85.00
805	85.00
806	85.00
807	86.00
808	86.00
809	87.00
810	88.00
811	88.00
812	88.00
813	88.00
814	87.00
815	87.00
816	87.00
817	87.00
818	87.00
819	87.00
820	87.00
821	87.00
822	87.00
823	87.00
824	87.00
825	87.00
826	86.00
827	86.00
828	87.00
829	87.00
830	87.00
831	87.00
832	87.00
833	87.00
834	87.00
835	87.00
836	87.00
837	87.00
838	86.00
839	86.00
840	87.00
841	86.00
842	86.00
843	86.00
844	86.00
845	86.00
846	86.00
847	86.00
848	87.00
849	87.00
850	87.00
851	87.00
852	87.00
853	86.00
854	86.00
855	86.00
856	85.00
857	85.00
858	85.00
859	85.00
860	85.00
861	84.00
862	83.00
863	83.00
864	83.00
865	82.00
866	82.00
867	82.00
868	82.00
869	82.00
870	82.00
871	82.00
872	83.00
873	83.00
874	82.00
875	82.00
876	82.00
877	82.00
878	82.00
879	82.00
880	83.00
881	83.00
882	83.00
883	82.00
884	82.00
885	82.00
886	82.00
887	83.00
888	83.00
889	83.00
890	83.00
891	83.00
892	82.00
893	81.00
894	81.00
895	80.00
896	81.00
897	81.00
898	81.00
899	81.00
900	81.00
901	81.00
902	81.00
903	81.00
904	81.00
905	81.00
906	81.00
907	80.00
908	80.00
909	80.00
910	80.00
911	79.00
912	79.00
913	79.00
914	79.00
915	79.00
916	78.00
917	78.00
918	78.00
919	78.00
920	78.00
921	78.00
922	77.00
923	77.00
924	77.00
925	76.00
926	77.00
927	77.00
928	76.00
929	76.00
930	76.00
931	75.00
932	75.00
933	75.00
934	75.00
935	75.00
936	75.00
937	74.00
938	75.00
939	75.00
940	75.00
941	76.00
942	77.00
943	77.00
944	77.00
945	77.00
946	77.00
947	77.00
948	77.00
949	77.00
950	77.00
951	77.00
952	77.00
953	78.00
954	78.00
955	78.00
956	79.00
957	80.00
958	80.00
959	81.00
960	81.00
961	82.00
962	83.00
963	83.00
964	83.00
965	84.00
966	84.00
967	83.00
968	83.00
969	83.00
970	83.00
971	83.00
972	83.00
973	83.00
974	84.00
975	84.00
976	84.00
977	85.00
978	85.00
979	85.00
980	85.00
981	85.00
982	84.00
983	85.00
984	85.00
985	85.00
986	85.00
987	85.00
988	85.00
989	85.00
990	85.00
991	84.00
992	85.00
993	86.00
994	86.00
995	86.00
996	86.00
997	86.00
998	86.00
999	86.00
1000	86.00
1001	86.00
1002	86.00
1003	86.00
1004	86.00
1005	86.00
1006	86.00
1007	87.00
1008	87.00
1009	87.00
1010	87.00
1011	88.00
1012	88.00
1013	88.00
1014	89.00
1015	89.00
1016	90.00
1017	90.00
1018	90.00
1019	90.00
1020	90.00
1021	90.00
1022	91.00
1023	91.00
1024	91.00
1025	92.00
1026	92.00
1027	92.00
1028	93.00
1029	93.00
1030	92.00
1031	93.00
1032	93.00
1033	92.00
1034	91.00
1035	91.00
1036	90.00
1037	91.00
1038	91.00
1039	91.00
1040	91.00
1041	91.00
1042	90.00
1043	90.00
1044	90.00
1045	89.00
1046	89.00
1047	89.00
1048	88.00
1049	88.00
1050	88.00
1051	88.00
1052	88.00
1053	88.00
1054	87.00
1055	87.00
1056	87.00
1057	87.00
1058	87.00
1059	87.00
1060	86.00
1061	86.00
1062	86.00
1063	86.00
1064	86.00
1065	86.00
1066	86.00
1067	87.00
1068	87.00
1069	86.00
1070	86.00
1071	86.00
1072	86.00
1073	86.00
1074	86.00
1075	86.00
1076	86.00
1077	86.00
1078	86.00
1079	86.00
1080	86.00
1081	86.00
1082	87.00
1083	87.00
1084	87.00
1085	87.00
1086	87.00
1087	87.00
1088	87.00
1089	87.00
1090	87.00
1091	88.00
1092	88.00
1093	88.00
1094	88.00
1095	89.00
1096	89.00
1097	89.00
1098	89.00
1099	89.00
1100	89.00
1101	89.00
1102	89.00
1103	89.00
1104	89.00
1105	88.00
1106	88.00
1107	88.00
1108	87.00
1109	87.00
1110	87.00
1111	87.00
1112	87.00
1113	87.00
1114	87.00
1115	87.00
1116	87.00
1117	87.00
1118	87.00
1119	87.00
1120	87.00
1121	87.00
1122	87.00
1123	87.00
1124	87.00
1125	87.00
1126	86.00
1127	86.00
1128	86.00
1129	86.00
1130	87.00
1131	87.00
1132	87.00
1133	88.00
1134	89.00
1135	89.00
1136	90.00
1137	90.00
1138	89.00
1139	89.00
1140	89.00
1141	88.00
1142	89.00
1143	89.00
1144	88.00
1145	89.00
1146	88.00
1147	87.00
1148	87.00
1149	88.00
1150	88.00
1151	88.00
1152	88.00
1153	88.00
1154	89.00
1155	89.00
1156	88.00
1157	88.00
1158	88.00
1159	88.00
1160	89.00
1161	89.00
1162	89.00
1163	89.00
1164	89.00
1165	89.00
1166	89.00
1167	89.00
1168	89.00
1169	90.00
1170	90.00
1171	89.00
1172	89.00
1173	89.00
1174	88.00
1175	88.00
1176	88.00
1177	88.00
1178	88.00
1179	88.00
1180	88.00
1181	88.00
1182	88.00
1183	88.00
1184	88.00
1185	88.00
1186	87.00
1187	87.00
1188	86.00
1189	86.00
1190	86.00
1191	85.00
1192	85.00
1193	85.00
1194	85.00
1195	85.00
1196	85.00
1197	85.00
1198	84.00
1199	84.00
1200	84.00
1201	84.00
1202	84.00
1203	84.00
1204	84.00
1205	85.00
1206	85.00
1207	85.00
1208	86.00
1209	86.00
1210	86.00
1211	86.00
1212	86.00
1213	86.00
1214	86.00
1215	86.00
1216	86.00
1217	86.00
1218	86.00
1219	85.00
1220	85.00
1221	85.00
1222	85.00
1223	85.00
1224	85.00
1225	84.00
1226	85.00
1227	85.00
1228	85.00
1229	84.00
1230	83.00
1231	83.00
1232	83.00
1233	83.00
1234	83.00
1235	83.00
1236	83.00
1237	83.00
1238	84.00
1239	84.00
1240	83.00
1241	83.00
1242	83.00
1243	83.00
1244	83.00
1245	83.00
1246	83.00
1247	83.00
1248	84.00
1249	84.00
1250	84.00
1251	84.00
1252	84.00
1253	84.00
1254	84.00
1255	83.00
1256	83.00
1257	83.00
1258	82.00
1259	82.00
1260	82.00
1261	82.00
1262	82.00
1263	81.00
1264	81.00
1265	80.00
1266	79.00
1267	78.00
1268	78.00
1269	78.00
1270	78.00
1271	79.00
1272	79.00
1273	79.00
1274	80.00
1275	80.00
1276	80.00
1277	80.00
1278	79.00
1279	78.00
1280	78.00
1281	78.00
1282	78.00
1283	78.00
1284	77.00
1285	77.00
1286	78.00
1287	77.00
1288	78.00
1289	78.00
1290	78.00
1291	79.00
1292	79.00
1293	78.00
1294	77.00
1295	77.00
1296	77.00
1297	77.00
1298	78.00
1299	78.00
1300	78.00
1301	78.00
1302	77.00
1303	77.00
1304	77.00
1305	77.00
1306	77.00
1307	77.00
1308	77.00
1309	77.00
1310	76.00
1311	76.00
1312	76.00
1313	76.00
1314	75.00
1315	75.00
1316	74.00
1317	74.00
1318	74.00
1319	74.00
1320	74.00
1321	74.00
1322	74.00
1323	74.00
1324	74.00
1325	75.00
1326	75.00
1327	75.00
1328	74.00
1329	75.00
1330	76.00
1331	76.00
1332	76.00
1333	76.00
1334	76.00
1335	76.00
1336	76.00
1337	76.00
1338	76.00
1339	76.00
1340	76.00
1341	76.00
1342	75.00
1343	74.00
1344	75.00
1345	75.00
1346	76.00
1347	76.00
1348	75.00
1349	75.00
1350	75.00
1351	74.00
1352	73.00
1353	72.00
1354	72.00
1355	73.00
1356	74.00
1357	74.00
1358	75.00
1359	74.00
1360	74.00
1361	74.00
1362	74.00
1363	75.00
1364	75.00
1365	76.00
1366	77.00
1367	78.00
1368	78.00
1369	78.00
1370	78.00
1371	78.00
1372	78.00
1373	78.00
1374	78.00
1375	78.00
